User_ID,Friend_ID,Category,Interaction_Type,Duration_Minutes,Mood_Before,Mood_After,Timestamp,Day_of_Week,Previous_Interaction_Gap,Preferred_Time_Slot,Availability_Window,Interaction_Frequency_Score,Social_Preference_Score,Urgency_Score,Best_Time_to_Meet
User_1,Family_11,Family,Video Call,88,6,7,2025-01-17 09:55:46,Friday,18,Afternoon,9PM-12AM,0.58,7,2,Evening
User_1,Family_10,Family,Video Call,50,7,9,2024-12-02 15:23:46,Monday,36,Morning,5PM-9PM,0.14,6,4,Morning
User_1,Family_16,Family,Text,7,4,4,2024-10-21 07:37:46,Monday,29,Night,9PM-12AM,0.36,9,3,Night
User_1,Friend_12,Friend,Gaming Session,66,1,3,2024-11-26 21:20:46,Tuesday,57,Afternoon,12PM-3PM,0.83,5,5,Afternoon
User_1,Friend_16,Friend,Call,50,8,9,2024-12-26 22:41:46,Thursday,56,Evening,7AM-10AM,0.79,6,5,Evening
User_1,Work_7,Work,Email,9,6,6,2024-10-22 02:40:46,Tuesday,43,Evening,5PM-9PM,0.53,3,4,Evening
User_1,Work_15,Work,Call,6,4,4,2024-09-22 10:48:46,Sunday,47,Afternoon,7AM-10AM,0.41,9,5,Afternoon
User_1,Work_7,Work,Email,3,2,1,2024-10-15 20:03:46,Tuesday,19,Evening,9PM-12AM,0.37,9,2,Evening
User_1,Friend_13,Friend,Gaming Session,18,4,5,2024-11-13 16:05:46,Wednesday,18,Night,5PM-9PM,0.41,4,2,Night
User_1,Friend_12,Friend,Gaming Session,66,3,5,2024-09-08 13:21:46,Sunday,23,Night,9PM-12AM,0.47,5,2,Night
User_1,Work_8,Work,Email,9,7,9,2025-01-14 20:58:46,Tuesday,31,Morning,9PM-12AM,0.99,1,3,Afternoon
User_1,Friend_13,Friend,Gaming Session,55,3,4,2024-12-16 10:03:46,Monday,51,Evening,12PM-3PM,0.2,10,5,Evening
User_1,Work_8,Work,Call,36,7,6,2024-12-11 11:02:46,Wednesday,46,Evening,9PM-12AM,0.44,8,5,Evening
User_1,Family_8,Family,Text,6,2,1,2025-02-03 00:48:46,Monday,8,Evening,5PM-9PM,0.33,9,1,Evening
User_1,Work_4,Work,Work Meeting,47,3,3,2024-12-13 23:01:46,Friday,28,Afternoon,5PM-9PM,0.42,8,3,Afternoon
User_1,Work_10,Work,Work Meeting,47,1,1,2024-10-15 05:09:46,Tuesday,49,Evening,5PM-9PM,0.19,6,5,Evening
User_1,Work_16,Work,Call,61,5,7,2024-11-26 03:16:46,Tuesday,39,Evening,9PM-12AM,0.46,10,4,Evening
User_1,Work_4,Work,Networking,114,1,1,2024-09-25 22:19:46,Wednesday,51,Night,7AM-10AM,0.92,2,5,Night
User_1,Work_12,Work,Work Meeting,18,5,6,2025-01-12 02:26:46,Sunday,20,Night,9PM-12AM,0.72,6,2,Night
User_1,Work_10,Work,Work Meeting,25,10,10,2024-09-14 16:40:46,Saturday,16,Afternoon,5PM-9PM,0.21,1,2,Afternoon
User_1,Family_6,Family,Text,3,7,9,2024-09-28 15:39:46,Saturday,14,Morning,5PM-9PM,0.5,4,1,Morning
User_1,Friend_13,Friend,Casual Hangout,115,3,5,2024-09-27 07:29:46,Friday,27,Night,5PM-9PM,0.54,8,3,Night
User_1,Family_7,Family,Call,110,10,10,2025-02-17 05:32:46,Monday,50,Morning,12PM-3PM,0.12,2,5,Morning
User_1,Friend_11,Friend,Call,28,7,6,2024-11-12 06:34:46,Tuesday,30,Night,5PM-9PM,0.61,7,3,Night
User_1,Family_2,Family,Video Call,79,1,3,2024-12-09 20:36:46,Monday,18,Night,7AM-10AM,0.3,5,2,Night
User_1,Work_8,Work,Call,41,10,10,2024-10-20 12:25:46,Sunday,40,Evening,9PM-12AM,0.2,5,4,Evening
User_1,Work_8,Work,Work Meeting,47,5,7,2024-09-21 03:49:46,Saturday,40,Afternoon,12PM-3PM,0.98,3,4,Afternoon
User_1,Friend_14,Friend,Casual Hangout,49,2,3,2024-12-25 18:44:46,Wednesday,11,Night,5PM-9PM,0.23,2,1,Night
User_1,Work_5,Work,Networking,9,8,9,2024-10-08 10:07:46,Tuesday,34,Afternoon,5PM-9PM,0.33,8,3,Afternoon
User_1,Family_11,Family,Video Call,113,3,4,2024-10-14 11:38:46,Monday,45,Night,7AM-10AM,0.43,7,4,Night
User_1,Family_16,Family,Video Call,50,9,10,2024-11-14 11:25:46,Thursday,26,Afternoon,7AM-10AM,0.48,10,3,Afternoon
User_1,Work_11,Work,Work Meeting,5,9,10,2024-11-07 12:00:46,Thursday,29,Night,9PM-12AM,0.83,1,3,Afternoon
User_1,Family_10,Family,Text,3,3,4,2025-01-28 05:13:46,Tuesday,37,Night,9PM-12AM,0.29,4,4,Night
User_1,Family_12,Family,Text,10,9,8,2024-09-07 14:40:46,Saturday,23,Night,5PM-9PM,0.75,6,2,Evening
User_1,Friend_8,Friend,Call,49,1,3,2024-12-19 21:43:46,Thursday,50,Evening,7AM-10AM,0.85,6,5,Evening
User_1,Work_10,Work,Email,6,6,8,2025-02-03 10:15:46,Monday,19,Afternoon,5PM-9PM,0.82,3,2,Afternoon
User_1,Family_13,Family,Call,67,7,7,2024-09-21 18:11:46,Saturday,33,Morning,12PM-3PM,0.69,10,3,Morning
User_1,Family_3,Family,Video Call,30,4,4,2024-12-15 10:08:46,Sunday,45,Morning,12PM-3PM,0.61,7,4,Morning
User_1,Friend_14,Friend,Gaming Session,38,8,10,2024-11-13 18:38:46,Wednesday,37,Evening,9PM-12AM,0.19,6,4,Evening
User_1,Work_6,Work,Work Meeting,26,6,5,2024-10-17 10:39:46,Thursday,11,Night,9PM-12AM,0.95,9,1,Evening
User_1,Work_6,Work,Call,62,6,5,2025-01-20 06:56:46,Monday,54,Evening,7AM-10AM,0.87,9,5,Evening
User_1,Friend_10,Friend,Text,5,4,5,2024-09-16 06:01:46,Monday,13,Morning,9PM-12AM,0.79,2,1,Morning
User_1,Family_5,Family,Call,87,3,5,2025-02-08 08:58:46,Saturday,6,Morning,12PM-3PM,0.37,5,1,Afternoon
User_1,Family_14,Family,Family Meetup,42,4,4,2024-12-31 19:44:46,Tuesday,10,Afternoon,5PM-9PM,0.69,1,1,Evening
User_1,Friend_2,Friend,Text,7,10,10,2024-08-26 20:23:46,Monday,53,Afternoon,9PM-12AM,0.32,9,5,Afternoon
User_1,Work_15,Work,Call,50,3,5,2025-01-18 22:18:46,Saturday,1,Evening,7AM-10AM,0.6,5,1,Evening
User_1,Friend_6,Friend,Call,95,8,7,2024-09-05 12:52:46,Thursday,23,Morning,7AM-10AM,0.62,8,2,Night
User_1,Friend_1,Friend,Gaming Session,67,1,2,2025-02-12 05:49:46,Wednesday,50,Morning,9PM-12AM,0.53,8,5,Morning
User_1,Family_9,Family,Family Meetup,112,7,8,2024-08-29 08:09:46,Thursday,51,Evening,9PM-12AM,0.78,3,5,Evening
User_1,Work_5,Work,Work Meeting,65,10,10,2024-10-28 08:20:46,Monday,33,Afternoon,5PM-9PM,0.65,9,3,Afternoon
User_1,Friend_5,Friend,Casual Hangout,35,5,4,2024-10-16 04:02:46,Wednesday,35,Afternoon,7AM-10AM,0.53,10,4,Afternoon
User_1,Friend_1,Friend,Gaming Session,120,4,4,2024-12-21 15:11:46,Saturday,4,Afternoon,12PM-3PM,0.92,6,1,Afternoon
User_1,Friend_10,Friend,Gaming Session,110,7,8,2024-10-16 02:36:46,Wednesday,30,Morning,9PM-12AM,0.93,5,3,Morning
User_1,Family_8,Family,Text,9,1,1,2024-08-26 00:51:46,Monday,29,Afternoon,12PM-3PM,0.19,10,3,Evening
User_1,Work_6,Work,Networking,47,6,8,2024-10-30 04:56:46,Wednesday,3,Morning,7AM-10AM,0.91,1,1,Morning
User_1,Friend_10,Friend,Casual Hangout,24,2,4,2024-10-10 14:21:46,Thursday,44,Evening,9PM-12AM,0.67,7,4,Evening
User_1,Work_13,Work,Call,85,10,9,2025-02-17 11:10:46,Monday,17,Evening,7AM-10AM,0.98,6,2,Evening
User_1,Family_7,Family,Text,4,5,6,2024-12-21 22:21:46,Saturday,1,Afternoon,9PM-12AM,0.53,1,1,Afternoon
User_1,Work_10,Work,Networking,23,5,7,2024-11-26 07:18:46,Tuesday,5,Evening,7AM-10AM,0.21,3,1,Evening
User_1,Friend_8,Friend,Call,43,5,7,2024-11-02 20:06:46,Saturday,21,Afternoon,5PM-9PM,0.91,3,2,Afternoon
User_1,Family_12,Family,Call,115,6,5,2024-09-16 18:05:46,Monday,35,Morning,7AM-10AM,0.55,8,4,Morning
User_1,Friend_12,Friend,Call,62,5,5,2025-01-02 03:09:46,Thursday,18,Afternoon,7AM-10AM,0.36,8,2,Afternoon
User_1,Work_12,Work,Networking,89,8,9,2024-11-19 18:05:46,Tuesday,43,Evening,9PM-12AM,0.19,9,4,Evening
User_1,Work_14,Work,Networking,120,10,10,2024-11-25 14:03:46,Monday,7,Morning,5PM-9PM,0.42,7,1,Evening
User_1,Friend_1,Friend,Call,59,6,8,2025-02-03 21:15:46,Monday,23,Afternoon,9PM-12AM,0.27,4,2,Afternoon
User_1,Family_5,Family,Family Meetup,45,8,7,2025-01-04 16:29:46,Saturday,29,Night,9PM-12AM,0.83,3,3,Morning
User_1,Family_15,Family,Call,16,9,10,2024-12-23 23:26:46,Monday,23,Afternoon,5PM-9PM,0.24,2,2,Evening
User_1,Family_1,Family,Text,10,8,9,2025-02-01 08:06:46,Saturday,34,Night,7AM-10AM,0.72,7,3,Night
User_1,Work_16,Work,Networking,44,1,1,2024-11-18 20:59:46,Monday,59,Night,7AM-10AM,0.62,9,5,Morning
User_1,Friend_12,Friend,Gaming Session,19,1,3,2024-12-01 07:15:46,Sunday,43,Evening,5PM-9PM,0.22,8,4,Evening
User_1,Family_15,Family,Video Call,106,7,8,2024-12-04 10:33:46,Wednesday,19,Evening,9PM-12AM,0.8,3,2,Afternoon
User_1,Work_12,Work,Call,82,4,6,2024-09-15 00:15:46,Sunday,19,Evening,9PM-12AM,0.99,10,2,Evening
User_1,Work_11,Work,Call,80,1,2,2025-01-16 03:46:46,Thursday,38,Morning,5PM-9PM,0.49,7,4,Morning
User_1,Family_6,Family,Text,4,6,5,2025-02-15 06:50:46,Saturday,20,Morning,12PM-3PM,0.24,5,2,Morning
User_1,Friend_9,Friend,Text,3,4,3,2024-11-27 05:19:46,Wednesday,37,Evening,5PM-9PM,0.54,8,4,Evening
User_1,Family_14,Family,Text,9,9,8,2025-01-30 19:59:46,Thursday,18,Afternoon,7AM-10AM,0.82,3,2,Afternoon
User_1,Family_4,Family,Family Meetup,53,1,2,2025-01-05 11:59:46,Sunday,54,Night,9PM-12AM,0.93,6,5,Night
User_1,Friend_16,Friend,Casual Hangout,96,5,4,2024-09-02 00:47:46,Monday,60,Afternoon,5PM-9PM,0.72,1,5,Afternoon
User_1,Friend_1,Friend,Text,4,10,10,2025-01-24 20:54:46,Friday,45,Morning,5PM-9PM,0.39,8,4,Evening
User_1,Work_13,Work,Call,38,7,6,2025-01-09 15:53:46,Thursday,25,Evening,12PM-3PM,0.66,1,2,Evening
User_1,Work_15,Work,Email,7,10,10,2024-10-27 08:27:46,Sunday,10,Night,7AM-10AM,0.47,10,1,Night
User_1,Work_4,Work,Work Meeting,50,9,8,2024-09-17 07:33:46,Tuesday,30,Morning,7AM-10AM,0.71,8,3,Morning
User_1,Family_6,Family,Family Meetup,85,9,10,2024-09-18 02:25:46,Wednesday,33,Morning,7AM-10AM,0.97,7,3,Morning
User_1,Family_16,Family,Text,3,2,1,2024-09-15 06:25:46,Sunday,55,Evening,7AM-10AM,0.44,2,5,Evening
User_1,Work_14,Work,Networking,16,3,3,2025-02-09 18:01:46,Sunday,47,Afternoon,9PM-12AM,0.14,1,5,Afternoon
User_1,Friend_8,Friend,Text,3,5,7,2024-11-12 17:03:46,Tuesday,52,Evening,7AM-10AM,0.38,9,5,Evening
User_1,Friend_9,Friend,Casual Hangout,69,3,4,2024-11-09 13:39:46,Saturday,28,Afternoon,7AM-10AM,0.17,4,3,Afternoon
User_1,Family_10,Family,Call,5,10,10,2024-10-22 09:09:46,Tuesday,59,Night,5PM-9PM,0.41,7,5,Afternoon
User_1,Family_3,Family,Video Call,89,9,9,2024-09-18 09:24:46,Wednesday,40,Evening,9PM-12AM,0.73,4,4,Evening
User_1,Work_7,Work,Work Meeting,21,5,5,2024-10-04 23:56:46,Friday,4,Afternoon,12PM-3PM,0.49,5,1,Night
User_1,Family_5,Family,Text,7,8,10,2025-02-10 11:58:46,Monday,51,Afternoon,5PM-9PM,0.9,10,5,Night
User_1,Friend_6,Friend,Gaming Session,91,2,3,2024-11-21 18:09:46,Thursday,41,Night,12PM-3PM,0.15,5,4,Afternoon
User_1,Family_9,Family,Text,7,8,9,2024-09-03 00:11:46,Tuesday,46,Night,9PM-12AM,0.32,1,5,Night
User_1,Friend_16,Friend,Call,114,2,2,2024-09-06 01:24:46,Friday,3,Morning,9PM-12AM,0.38,10,1,Morning
User_1,Work_14,Work,Networking,92,9,9,2025-02-08 17:00:46,Saturday,49,Morning,12PM-3PM,0.43,9,5,Morning
User_1,Work_14,Work,Networking,35,8,7,2024-09-29 12:10:46,Sunday,57,Night,12PM-3PM,0.61,1,5,Night
User_1,Family_6,Family,Text,8,7,9,2024-11-13 20:09:46,Wednesday,45,Afternoon,12PM-3PM,0.48,8,4,Night
User_1,Family_11,Family,Video Call,11,1,2,2024-10-14 20:33:46,Monday,41,Afternoon,5PM-9PM,0.26,8,4,Afternoon
User_1,Friend_11,Friend,Gaming Session,54,7,6,2024-10-11 11:49:46,Friday,7,Evening,12PM-3PM,0.25,8,1,Night
User_1,Work_10,Work,Networking,44,7,6,2024-09-12 10:11:46,Thursday,58,Afternoon,5PM-9PM,0.83,5,5,Afternoon
User_1,Friend_16,Friend,Gaming Session,90,8,8,2025-02-19 06:59:46,Wednesday,30,Afternoon,9PM-12AM,0.91,6,3,Afternoon
User_1,Work_1,Work,Networking,103,2,2,2024-12-01 04:41:46,Sunday,16,Morning,7AM-10AM,0.89,4,2,Morning
User_1,Family_4,Family,Call,35,6,5,2024-10-31 13:06:46,Thursday,31,Afternoon,12PM-3PM,0.39,4,3,Afternoon
User_1,Work_1,Work,Call,28,5,6,2025-01-27 02:00:46,Monday,17,Night,9PM-12AM,0.3,9,2,Night
User_1,Family_16,Family,Text,2,5,5,2024-11-29 21:11:46,Friday,39,Morning,5PM-9PM,0.95,1,4,Morning
User_1,Family_4,Family,Video Call,109,2,1,2024-12-16 17:49:46,Monday,15,Evening,12PM-3PM,0.12,4,2,Evening
User_1,Family_11,Family,Video Call,10,4,4,2024-09-05 13:57:46,Thursday,54,Afternoon,7AM-10AM,0.26,8,5,Afternoon
User_1,Friend_14,Friend,Gaming Session,53,2,2,2024-12-05 14:12:46,Thursday,3,Afternoon,7AM-10AM,0.17,6,1,Afternoon
User_1,Friend_16,Friend,Call,17,3,2,2024-11-29 11:07:46,Friday,54,Night,7AM-10AM,0.22,8,5,Evening
User_1,Work_6,Work,Email,8,3,3,2025-01-03 02:09:46,Friday,34,Morning,9PM-12AM,0.46,9,3,Afternoon
User_1,Family_8,Family,Call,30,3,2,2024-11-16 12:40:46,Saturday,42,Evening,12PM-3PM,0.94,9,4,Evening
User_1,Work_6,Work,Work Meeting,84,4,3,2024-12-31 02:03:46,Tuesday,5,Evening,5PM-9PM,0.26,10,1,Evening
User_1,Friend_3,Friend,Call,113,6,8,2025-02-02 06:51:46,Sunday,30,Evening,9PM-12AM,0.6,4,3,Evening
User_1,Friend_16,Friend,Casual Hangout,100,4,4,2024-11-20 20:40:46,Wednesday,55,Afternoon,12PM-3PM,0.45,1,5,Afternoon
User_1,Family_14,Family,Call,65,4,3,2024-11-29 23:00:46,Friday,15,Morning,9PM-12AM,0.73,6,2,Morning
User_1,Work_14,Work,Networking,23,6,5,2025-01-13 04:38:46,Monday,31,Afternoon,12PM-3PM,0.42,9,3,Afternoon
User_1,Family_15,Family,Text,8,3,3,2024-11-16 18:33:46,Saturday,41,Night,5PM-9PM,0.34,9,4,Night
User_1,Work_2,Work,Email,6,5,7,2024-09-23 05:58:46,Monday,44,Afternoon,12PM-3PM,0.2,10,4,Afternoon
User_1,Family_11,Family,Video Call,59,3,5,2024-09-03 16:05:46,Tuesday,21,Morning,12PM-3PM,0.33,5,2,Morning
User_1,Friend_3,Friend,Gaming Session,64,8,9,2024-11-30 21:52:46,Saturday,5,Evening,7AM-10AM,0.35,9,1,Evening
User_1,Friend_9,Friend,Gaming Session,112,2,1,2024-10-28 12:55:46,Monday,52,Afternoon,12PM-3PM,0.36,1,5,Afternoon
User_1,Work_2,Work,Work Meeting,56,8,10,2025-01-19 15:31:46,Sunday,56,Afternoon,5PM-9PM,0.96,4,5,Afternoon
User_1,Friend_5,Friend,Gaming Session,48,9,9,2025-01-09 22:00:46,Thursday,6,Night,12PM-3PM,0.62,1,1,Afternoon
User_1,Work_6,Work,Networking,81,2,3,2024-10-17 09:49:46,Thursday,37,Night,7AM-10AM,0.85,3,4,Night
User_1,Family_16,Family,Family Meetup,78,8,7,2025-01-18 20:22:46,Saturday,28,Evening,7AM-10AM,0.49,9,3,Afternoon
User_1,Work_10,Work,Call,112,1,1,2024-10-18 06:41:46,Friday,26,Morning,5PM-9PM,0.67,1,3,Morning
User_1,Family_5,Family,Video Call,35,3,2,2024-12-15 18:47:46,Sunday,37,Evening,5PM-9PM,0.87,10,4,Afternoon
User_1,Family_16,Family,Call,120,8,8,2024-12-09 16:41:46,Monday,25,Afternoon,9PM-12AM,0.53,5,2,Afternoon
User_1,Friend_13,Friend,Casual Hangout,111,10,10,2025-01-25 05:16:46,Saturday,46,Evening,9PM-12AM,0.39,5,5,Evening
User_1,Work_10,Work,Email,10,7,8,2024-11-20 20:41:46,Wednesday,12,Night,7AM-10AM,0.47,6,1,Night
User_1,Family_14,Family,Video Call,60,9,8,2024-10-06 17:11:46,Sunday,4,Morning,5PM-9PM,0.92,1,1,Morning
User_1,Work_7,Work,Work Meeting,81,4,3,2025-01-13 20:57:46,Monday,44,Night,9PM-12AM,0.47,2,4,Night
User_1,Family_2,Family,Call,83,6,7,2024-12-25 21:51:46,Wednesday,11,Night,9PM-12AM,0.38,4,1,Night
User_1,Family_15,Family,Text,10,4,4,2025-02-16 01:46:46,Sunday,35,Night,12PM-3PM,0.83,9,4,Night
User_1,Work_10,Work,Call,111,3,4,2024-10-01 06:19:46,Tuesday,18,Night,9PM-12AM,0.28,5,2,Night
User_1,Family_12,Family,Text,3,1,2,2024-12-11 15:40:46,Wednesday,40,Night,5PM-9PM,0.14,5,4,Night
User_1,Friend_2,Friend,Casual Hangout,67,4,6,2024-11-28 03:08:46,Thursday,10,Evening,5PM-9PM,0.42,6,1,Night
User_1,Family_7,Family,Family Meetup,31,10,9,2024-08-28 00:44:46,Wednesday,55,Evening,5PM-9PM,0.15,1,5,Night
User_1,Work_12,Work,Networking,11,5,4,2024-11-04 02:33:46,Monday,49,Evening,7AM-10AM,0.14,8,5,Afternoon
User_1,Work_5,Work,Networking,34,5,4,2024-11-26 13:01:46,Tuesday,39,Morning,9PM-12AM,0.67,9,4,Morning
User_1,Work_6,Work,Work Meeting,68,6,7,2024-10-17 00:19:46,Thursday,35,Night,12PM-3PM,0.81,7,4,Night
User_1,Family_8,Family,Text,9,8,8,2024-12-22 14:44:46,Sunday,51,Afternoon,12PM-3PM,0.9,9,5,Afternoon
User_1,Work_1,Work,Networking,79,6,8,2024-11-19 07:30:46,Tuesday,5,Evening,5PM-9PM,0.56,10,1,Evening
User_1,Friend_3,Friend,Text,2,3,3,2024-10-28 06:44:46,Monday,4,Morning,9PM-12AM,0.87,1,1,Night
User_1,Family_6,Family,Video Call,11,4,5,2024-09-03 10:59:46,Tuesday,6,Evening,12PM-3PM,0.72,10,1,Evening
User_1,Friend_13,Friend,Casual Hangout,103,8,8,2025-01-27 13:02:46,Monday,29,Evening,7AM-10AM,0.29,7,3,Evening
User_1,Friend_1,Friend,Gaming Session,70,9,9,2024-09-01 04:52:46,Sunday,4,Afternoon,5PM-9PM,0.25,2,1,Morning
User_1,Work_15,Work,Email,1,4,3,2025-02-01 03:36:46,Saturday,8,Night,7AM-10AM,0.53,8,1,Night
User_1,Work_6,Work,Work Meeting,48,6,7,2024-11-04 14:13:46,Monday,43,Morning,12PM-3PM,0.79,7,4,Morning
User_1,Friend_3,Friend,Casual Hangout,85,9,10,2025-02-01 13:06:46,Saturday,49,Evening,12PM-3PM,0.67,3,5,Evening
User_1,Family_15,Family,Family Meetup,65,1,1,2025-02-17 03:04:46,Monday,40,Afternoon,12PM-3PM,0.99,7,4,Afternoon
User_1,Family_16,Family,Family Meetup,39,7,9,2024-09-28 21:36:46,Saturday,7,Night,7AM-10AM,0.14,2,1,Night
User_1,Family_11,Family,Call,84,4,6,2025-02-21 11:46:46,Friday,51,Night,12PM-3PM,0.24,9,5,Night
User_1,Friend_10,Friend,Call,68,3,5,2024-12-09 10:48:46,Monday,38,Evening,12PM-3PM,0.63,10,4,Evening
User_1,Friend_16,Friend,Call,90,8,10,2025-01-21 14:29:46,Tuesday,38,Evening,12PM-3PM,0.32,2,4,Evening
User_1,Family_5,Family,Text,6,10,10,2024-12-28 00:12:46,Saturday,34,Afternoon,5PM-9PM,0.1,6,3,Afternoon
User_1,Work_9,Work,Call,21,2,2,2024-11-05 16:34:46,Tuesday,14,Morning,9PM-12AM,0.71,9,1,Morning
User_1,Work_13,Work,Networking,11,7,9,2024-11-30 17:10:46,Saturday,30,Night,9PM-12AM,0.42,3,3,Evening
User_1,Family_1,Family,Family Meetup,56,8,7,2024-12-02 13:25:46,Monday,9,Night,9PM-12AM,0.34,9,1,Afternoon
User_1,Work_13,Work,Networking,67,10,10,2024-10-17 15:39:46,Thursday,55,Afternoon,12PM-3PM,0.15,10,5,Afternoon
User_1,Friend_1,Friend,Casual Hangout,94,5,5,2025-02-06 05:35:46,Thursday,47,Evening,7AM-10AM,0.29,4,5,Evening
User_1,Family_16,Family,Call,106,4,3,2024-11-12 04:56:46,Tuesday,58,Night,9PM-12AM,0.17,3,5,Night
User_1,Friend_8,Friend,Gaming Session,119,5,4,2024-10-28 20:44:46,Monday,20,Morning,12PM-3PM,0.81,5,2,Morning
User_1,Family_13,Family,Text,5,9,8,2024-11-04 00:43:46,Monday,55,Evening,9PM-12AM,0.75,3,5,Evening
User_1,Work_15,Work,Call,105,1,1,2024-09-21 17:35:46,Saturday,8,Morning,5PM-9PM,0.38,3,1,Morning
User_1,Friend_3,Friend,Gaming Session,40,8,7,2025-01-27 04:47:46,Monday,34,Night,9PM-12AM,0.24,7,3,Night
User_1,Friend_12,Friend,Casual Hangout,82,9,10,2024-11-24 01:03:46,Sunday,4,Evening,7AM-10AM,0.22,9,1,Evening
User_1,Friend_9,Friend,Casual Hangout,78,3,5,2024-12-16 04:00:46,Monday,46,Morning,7AM-10AM,0.37,2,5,Morning
User_1,Work_13,Work,Networking,83,9,9,2025-01-26 22:59:46,Sunday,5,Afternoon,12PM-3PM,0.8,2,1,Evening
User_1,Work_11,Work,Work Meeting,74,4,3,2024-10-18 07:33:46,Friday,34,Afternoon,9PM-12AM,0.55,6,3,Night
User_1,Family_9,Family,Family Meetup,34,2,3,2024-09-16 14:08:46,Monday,27,Morning,5PM-9PM,0.83,6,3,Night
User_1,Family_8,Family,Text,4,10,10,2024-10-01 10:27:46,Tuesday,4,Morning,9PM-12AM,0.75,9,1,Morning
User_1,Family_11,Family,Call,36,9,10,2025-02-12 17:18:46,Wednesday,49,Morning,7AM-10AM,0.1,7,5,Morning
User_1,Work_16,Work,Work Meeting,65,2,4,2025-01-15 04:54:46,Wednesday,25,Evening,12PM-3PM,0.54,2,2,Evening
User_1,Friend_14,Friend,Gaming Session,14,9,10,2025-01-14 00:08:46,Tuesday,12,Morning,12PM-3PM,0.93,5,1,Evening
User_1,Work_3,Work,Call,80,3,2,2025-01-07 11:41:46,Tuesday,27,Evening,7AM-10AM,0.93,6,3,Evening
User_1,Work_12,Work,Work Meeting,118,3,2,2024-12-11 07:59:46,Wednesday,22,Night,12PM-3PM,0.57,5,2,Night
User_1,Friend_16,Friend,Gaming Session,72,7,9,2025-01-15 00:46:46,Wednesday,44,Night,7AM-10AM,0.38,7,4,Night
User_1,Work_3,Work,Networking,22,5,7,2025-01-06 19:07:46,Monday,20,Night,5PM-9PM,0.14,8,2,Night
User_1,Work_16,Work,Networking,20,2,3,2025-02-18 06:23:46,Tuesday,40,Afternoon,7AM-10AM,0.54,3,4,Afternoon
User_1,Friend_3,Friend,Call,90,3,3,2024-11-09 02:33:46,Saturday,40,Night,5PM-9PM,0.43,2,4,Night
User_1,Family_12,Family,Family Meetup,71,7,7,2024-12-12 17:08:46,Thursday,32,Afternoon,7AM-10AM,0.33,1,3,Afternoon
User_1,Family_9,Family,Call,25,6,8,2024-11-16 10:13:46,Saturday,14,Afternoon,5PM-9PM,0.26,7,1,Afternoon
User_1,Family_2,Family,Family Meetup,50,3,2,2024-12-20 15:14:46,Friday,21,Evening,5PM-9PM,0.99,8,2,Evening
User_1,Family_5,Family,Text,3,8,9,2024-12-31 15:22:46,Tuesday,54,Morning,5PM-9PM,0.52,6,5,Morning
User_1,Family_5,Family,Video Call,114,2,4,2024-08-28 06:24:46,Wednesday,31,Evening,12PM-3PM,0.92,10,3,Evening
User_1,Friend_12,Friend,Gaming Session,7,6,6,2025-02-15 02:02:46,Saturday,10,Morning,7AM-10AM,0.73,2,1,Night
User_1,Family_10,Family,Family Meetup,78,5,5,2024-11-13 03:59:46,Wednesday,15,Evening,7AM-10AM,0.36,1,2,Evening
User_1,Friend_11,Friend,Gaming Session,46,9,10,2024-12-10 17:17:46,Tuesday,48,Night,7AM-10AM,0.84,5,5,Afternoon
User_1,Family_11,Family,Text,3,2,3,2024-11-27 00:55:46,Wednesday,23,Evening,9PM-12AM,0.97,8,2,Morning
User_1,Work_16,Work,Networking,8,1,2,2024-12-04 09:25:46,Wednesday,4,Evening,9PM-12AM,0.36,9,1,Morning
User_1,Work_7,Work,Work Meeting,20,9,10,2025-02-06 16:43:46,Thursday,15,Night,12PM-3PM,0.35,6,2,Afternoon
User_1,Family_14,Family,Call,84,5,5,2025-01-10 09:21:46,Friday,48,Evening,5PM-9PM,0.41,9,5,Night
User_1,Work_10,Work,Networking,59,9,10,2024-11-11 11:11:46,Monday,44,Morning,12PM-3PM,0.93,3,4,Afternoon
User_1,Family_4,Family,Call,81,10,10,2024-10-14 00:52:46,Monday,8,Afternoon,5PM-9PM,0.46,5,1,Afternoon
User_1,Family_12,Family,Text,10,4,4,2024-10-18 00:08:46,Friday,56,Afternoon,7AM-10AM,0.39,2,5,Afternoon
User_1,Work_2,Work,Call,33,6,5,2024-10-18 12:26:46,Friday,20,Evening,9PM-12AM,0.42,10,2,Evening
User_1,Work_16,Work,Networking,64,10,10,2025-01-19 19:50:46,Sunday,59,Evening,12PM-3PM,0.97,8,5,Evening
User_1,Friend_10,Friend,Call,22,1,2,2025-01-16 12:06:46,Thursday,47,Morning,7AM-10AM,0.76,4,5,Morning
User_1,Work_6,Work,Email,7,10,10,2025-01-23 04:11:46,Thursday,60,Night,9PM-12AM,0.76,8,5,Night
User_1,Friend_7,Friend,Casual Hangout,8,4,6,2024-09-28 07:21:46,Saturday,27,Morning,9PM-12AM,0.58,2,3,Night
User_1,Friend_4,Friend,Gaming Session,51,3,3,2024-12-21 08:19:46,Saturday,5,Evening,9PM-12AM,0.37,2,1,Evening
User_1,Family_10,Family,Family Meetup,113,1,1,2025-01-19 10:41:46,Sunday,55,Evening,7AM-10AM,0.17,9,5,Afternoon
User_1,Friend_14,Friend,Gaming Session,89,8,9,2025-02-07 14:22:46,Friday,3,Evening,5PM-9PM,0.72,3,1,Evening
